Transaction ID;Required precision;Provided precision

40a42149-b711-4919-ab7b-282f219c9d0d;0.0;-1.7976931348623157E308

9e80c85f-4f7c-4d97-8042-1b0df8810b7c;0.0;-1.7976931348623157E308

84f3e87c-586b-44ec-818b-c5329009854b;0.0;-1.7976931348623157E308

60db4036-1715-461b-9321-4a14085ce5be;0.0;-1.7976931348623157E308

db31a5c3-b3ca-4d60-88ba-030368707b1d;0.0;-1.7976931348623157E308

0497749f-2b5b-4a25-98cc-5588b58658cc;0.0;-1.7976931348623157E308

306b1fee-899f-46e8-b4bb-d8edcaee4ea6;0.0;-1.7976931348623157E308

2bec39fc-249e-46dd-8fca-2e8450188678;0.0;-1.7976931348623157E308

ab93ecaf-0bbb-4c9c-b264-9e62af0115a2;0.0;-1.7976931348623157E308

b200dd67-aaee-43b0-a8ab-cd3409e91c4e;0.0;-1.7976931348623157E308

e3136d6b-12e9-423d-bdf0-e79683587c2f;0.0;-1.7976931348623157E308

dc448c81-129c-4ee9-9ea0-6b5d1f8fc684;0.0;-1.7976931348623157E308

46a0f88e-ecfb-4f32-9209-ec9c7a00ad35;0.0;-1.7976931348623157E308

10900d9c-3530-471a-9284-9b2b0385beb4;0.0;-1.7976931348623157E308

af45fd65-cac9-4c63-b9d9-0bad31061d41;0.0;-1.7976931348623157E308

804814ed-859d-446a-a887-1cce9919a943;0.0;-1.7976931348623157E308

2acd3806-4d8b-4164-8ebd-1768ca3ee85d;0.0;-1.7976931348623157E308

5409a1bf-7dbe-4129-82f5-1e439a764ad3;0.0;-1.7976931348623157E308

16b98b2e-4c51-4bbc-a164-e3136656db75;0.0;-1.7976931348623157E308

61a9f7b4-4631-4521-b90a-681d680d4fd3;0.0;-1.7976931348623157E308

460de7da-a86f-44a9-9cc0-a3491e1934ae;0.0;-1.7976931348623157E308

04706b11-b69d-48b8-b345-66ba8e174fec;0.0;-1.7976931348623157E308

18e9b7da-5f91-4e98-9bdf-e4d9cb45e906;0.0;-1.7976931348623157E308

b0c2cf59-4bef-484e-96c2-1e3dfd0d1788;0.0;-1.7976931348623157E308

63ac29bb-6195-4522-ac21-be062a61e75c;0.0;-1.7976931348623157E308

a6e948f8-a959-4828-b96b-27f800a8840c;0.0;-1.7976931348623157E308

c1a66463-2d21-4d53-b7b3-9e3b16561df3;0.0;-1.7976931348623157E308

d05e1fd9-17fe-49a8-a3af-757a39b5ef4e;0.0;-1.7976931348623157E308

3b86e2a7-405e-4a59-9b71-1ba5f6329825;0.0;-1.7976931348623157E308

e41665ed-96b1-452a-b931-6113796791be;0.0;-1.7976931348623157E308

c565ebc9-a2d6-401b-87db-414ce05a2743;0.0;-1.7976931348623157E308

125577d8-db39-4dc5-bd06-71b0e77f0223;0.0;-1.7976931348623157E308

514c9c81-1455-409b-b7d0-53b33dbe245e;0.0;-1.7976931348623157E308

499c0a71-3972-4584-ae72-6197ab9471ef;0.0;-1.7976931348623157E308

7edef656-350d-425d-933b-8e3f0a3b8224;0.0;-1.7976931348623157E308

0f83b47e-de28-42cf-9bd0-29d10718f29b;0.0;-1.7976931348623157E308

7d1e0d40-e65c-462e-aab3-21bc8337cd18;0.0;-1.7976931348623157E308

82b08744-4c6d-4896-b47b-ce9e99592e4e;0.0;-1.7976931348623157E308

a14e8440-5ada-47b6-a4af-92a63602739f;0.0;-1.7976931348623157E308

0d5e781b-aa0b-4eb9-807e-067ea24beb1e;0.0;-1.7976931348623157E308

b614313d-64d0-4547-ad1f-97bec08cf0dd;0.0;-1.7976931348623157E308

dc972978-8939-4d0b-acc1-76260cb458df;0.0;-1.7976931348623157E308

3fa1877e-cc02-4043-80b5-7b3c177c4d02;0.0;-1.7976931348623157E308

7f22de00-80e7-4357-ba97-85cfe2ad8cc4;0.0;-1.7976931348623157E308

184aa58c-2591-406e-99f9-c1bd1e303a03;0.0;-1.7976931348623157E308

83496b5f-5e8d-4d03-becd-995be5d030da;0.0;-1.7976931348623157E308

2b092d7e-4bae-4987-ab73-0629a4a59748;0.0;-1.7976931348623157E308

cc1d1c36-08d7-464e-9719-8216ee6c6d2a;0.0;-1.7976931348623157E308

f7278a5e-0fd5-4c39-bae4-2c43780a2ef3;0.0;-1.7976931348623157E308

8cc85632-a622-4474-8c5f-a32bdd7f7d49;0.0;-1.7976931348623157E308

7b2e2ccb-a136-40a6-bd88-5ef955082f84;0.0;-1.7976931348623157E308

659f482c-d8a3-4bfb-8627-82a478640bbc;0.0;-1.7976931348623157E308

623d4aa6-d433-4623-91d5-6b049e3e19cf;0.0;-1.7976931348623157E308

ae64355a-f97b-48f5-b287-3306461bdb2d;0.0;-1.7976931348623157E308

fd87fe87-6cd7-4160-9233-be9096b52147;0.0;-1.7976931348623157E308

e7e11a49-d6d3-4e09-b2d0-aa5514690a49;0.0;-1.7976931348623157E308

eef40bb0-4b68-48c4-b223-835995ae44c7;0.0;-1.7976931348623157E308

b2f48224-c93e-4626-ace3-c0006a32cab6;0.0;-1.7976931348623157E308

a9293d94-d95b-4dbc-b7f4-39b422f78158;0.0;-1.7976931348623157E308

9d2ba13c-0def-47fe-b008-328d03b69b8e;0.0;-1.7976931348623157E308

e5603d9d-db25-4fda-b12e-46df7badb902;0.0;-1.7976931348623157E308

38a5eb95-3b02-4452-901e-7a201f7fe8d0;0.0;-1.7976931348623157E308

e045985a-60d4-4946-9684-e12057d47ad5;0.0;-1.7976931348623157E308

8e9742ec-40be-42fe-b187-8045f50ee146;0.0;-1.7976931348623157E308

861b0d40-dafb-4d58-8cdc-fc2e31d99303;0.0;-1.7976931348623157E308

5f4052c9-2df7-4a48-b9a3-7a14d03863bd;0.0;-1.7976931348623157E308

4079b963-b7d3-42cc-89d9-90f5f68e0793;0.0;-1.7976931348623157E308

35e59767-c1bc-4719-92d3-41a6a4d9c88f;0.0;-1.7976931348623157E308

26a1a359-dfd9-4469-928f-b2b2339821c0;0.0;-1.7976931348623157E308

2b49dc20-b24b-46a0-9bdb-8746573de30a;0.0;-1.7976931348623157E308

d4470300-c802-4918-8ce5-8eaf62efd92c;0.0;-1.7976931348623157E308

b003e57b-258b-4a83-bb9e-474505ae2d12;0.0;-1.7976931348623157E308

f4936c4d-2a32-4fa1-8224-957890d5233b;0.0;-1.7976931348623157E308

9c6cbb31-3b74-40c3-931b-fe0ad804ca7f;0.0;-1.7976931348623157E308

71026c66-748e-447c-a960-ee059d3d8719;0.0;-1.7976931348623157E308

5eda351c-8c80-48de-a33c-fe31af9c05a4;0.0;-1.7976931348623157E308

85b08234-e1e5-4a75-b5bc-508e9dea0859;0.0;-1.7976931348623157E308

922a4346-0f2f-4e81-b25f-8bc6e4c7c5ce;0.0;-1.7976931348623157E308

9cdde0ba-f083-4dfb-89f6-155dac5d3eef;0.0;-1.7976931348623157E308

b908f783-6dd8-4ff2-b77c-8b411a7026d0;0.0;-1.7976931348623157E308

11e64d4d-97b6-4705-b9d2-3e3a035a22d2;0.0;-1.7976931348623157E308

b14a4188-b098-4256-a29f-ba8a14002fcf;0.0;-1.7976931348623157E308

6f8642cd-0a3d-48f1-84e6-2650f67058e4;0.0;-1.7976931348623157E308

d9b64fff-0eba-43b6-85c7-8487b153fefc;0.0;-1.7976931348623157E308

c694a97b-f330-4807-bc2a-ed93b099b816;0.0;-1.7976931348623157E308

c481effb-3d45-4102-b318-6dcfbef1aaa0;0.0;-1.7976931348623157E308

3132b525-871a-42fe-bf5c-f1ad9f57acf2;0.0;-1.7976931348623157E308

96778701-314b-48e5-b3ee-1cd79eb5e66a;0.0;-1.7976931348623157E308

aeb0d38c-ddf0-4fd3-8c8e-c72bcabc4313;0.0;-1.7976931348623157E308

254f5efd-e8a7-4d26-add5-6fe362dc8889;0.0;-1.7976931348623157E308

7bc6278f-6ca2-471b-a0a3-ec3222485ad1;0.0;-1.7976931348623157E308

9240eb1f-6e48-4fce-95b9-ed88700fbb3b;0.0;-1.7976931348623157E308

5cd9f1a9-84c1-4bff-9298-778912af392e;0.0;-1.7976931348623157E308

6f082e48-226d-4df0-a655-67c293db1819;0.0;-1.7976931348623157E308

4cbb1fe4-e8a5-43e8-ba44-178757646168;0.0;-1.7976931348623157E308

971bec9a-66f2-4f6f-b809-cb567f3ce300;0.0;-1.7976931348623157E308

edf11953-6f0c-4266-9aff-6a181e4aa941;0.0;-1.7976931348623157E308

117724b6-3495-492a-bf2a-cf84c8ec664b;0.0;-1.7976931348623157E308

573cbaee-173c-4a07-857b-195cff76d0b8;0.0;-1.7976931348623157E308

af5d4a5c-31e5-4b8f-b5f9-164f2c66f055;0.0;-1.7976931348623157E308

5ea70d4e-0aaa-400f-bc2b-323ec755d6e3;0.0;-1.7976931348623157E308

4f16642f-bc45-4eae-9806-0c03f2b4e069;0.0;-1.7976931348623157E308

61e2fb4a-8378-4057-b484-9fc993ce75b7;0.0;-1.7976931348623157E308

90f108fa-e457-4193-b18c-e407ebcddfd5;0.0;-1.7976931348623157E308

6bf9440e-b330-4068-843b-fed84d7d9b1a;0.0;-1.7976931348623157E308

ea6bed24-45a6-4737-8e0e-9463b78b2560;0.0;-1.7976931348623157E308

b7006f70-4747-4546-8334-9406511f9506;0.0;-1.7976931348623157E308

c0f69368-8b2b-4e17-bac1-655e2da485a5;0.0;-1.7976931348623157E308

fc062562-6282-415f-af01-f2f077c6c97f;0.0;-1.7976931348623157E308

ce4cb365-830f-4c0d-ac67-0bfa2bc412de;0.0;-1.7976931348623157E308

c50db565-24d6-459d-97df-87ab35db26ba;0.0;-1.7976931348623157E308

ea5a0e29-462e-4939-934e-37e69511dd0b;0.0;-1.7976931348623157E308

36682f6c-2fe9-470d-8447-9481c7a3dd54;0.0;-1.7976931348623157E308

955d1c24-fd0f-4c59-af95-fea38df7c429;0.0;-1.7976931348623157E308

206acd6c-0aa7-417c-ad96-f11e0cf3ee96;0.0;-1.7976931348623157E308

7f843c7f-984b-4ef3-a67b-2e3757b7446e;0.0;-1.7976931348623157E308

35ef7d05-1756-4fb0-bd70-c34f41312e79;0.0;-1.7976931348623157E308

ac41dc2b-1a9c-4f2a-bdfc-c07654a0fcc6;0.0;-1.7976931348623157E308

064dc825-857a-4ba0-8c57-54da7999aaf0;0.0;-1.7976931348623157E308

84aae0ae-ba05-4984-ba3f-f12ddb6767bb;0.0;-1.7976931348623157E308

2ad92159-7ff5-479e-add0-a01c1b292f92;0.0;-1.7976931348623157E308

345f373a-64b8-4765-9c59-ea022eaf286b;0.0;-1.7976931348623157E308

99a94375-5cd3-4a76-814d-573eca1e7c80;0.0;-1.7976931348623157E308

0b8f8467-1e55-44b7-a81d-6d38c2806b40;0.0;-1.7976931348623157E308

cc6602d7-852d-4201-a84b-b024d8c03e80;0.0;-1.7976931348623157E308

3e4f5448-1876-43fd-816d-8461498778a9;0.0;-1.7976931348623157E308

aa781310-f755-4c6e-a931-8f0cfd932b5f;0.0;-1.7976931348623157E308

0d1441b9-e119-4c72-9547-55eb5e96f151;0.0;-1.7976931348623157E308

3488eb28-e91b-4f2f-9467-9ba5b8ca41fc;0.0;-1.7976931348623157E308

f05d1b9d-88e6-4688-8330-dcbed0b99fd0;0.0;-1.7976931348623157E308

94ec4c80-fb6a-40d6-9c29-c6a0c921afe1;0.0;-1.7976931348623157E308

895a1bd1-5ba0-4772-aa2e-dab01f0cd630;0.0;-1.7976931348623157E308

a147e744-96b3-4295-a7fb-48b589ccfc5c;0.0;-1.7976931348623157E308

c8ccc12b-2fd7-4c39-9754-f910b0545212;0.0;-1.7976931348623157E308

bb9dca5f-eed9-403a-90a4-407bcc16114e;0.0;-1.7976931348623157E308

cc0c5862-d271-49a4-8ca6-52032acdc6f0;0.0;-1.7976931348623157E308

0f1b563b-29b6-4106-b0e6-1bc7b4e17228;0.0;-1.7976931348623157E308

757523cd-7395-447c-9666-297e6d827bfc;0.0;-1.7976931348623157E308

44c65dd7-e07f-4c63-b974-7a9c89b5a7be;0.0;-1.7976931348623157E308

ce6a47e6-5911-44de-9e8b-f2f97d403c05;0.0;-1.7976931348623157E308

3a3f8b80-e48b-4469-aedf-97cf352649f3;0.0;-1.7976931348623157E308

83a9e369-cfaa-4745-9783-c0571b4a1ed4;0.0;-1.7976931348623157E308

2c8c6417-f20c-490c-888f-fc2efe0994cd;0.0;-1.7976931348623157E308

27b60f43-41c0-40ab-84f1-714730cc3db9;0.0;-1.7976931348623157E308

3beb9643-041c-4364-bd43-002a2a4a1d74;0.0;-1.7976931348623157E308

fb8a7559-2e61-41fa-83b5-0419dafbfd47;0.0;-1.7976931348623157E308

156a40dc-1623-445e-9938-4ab40fe3a0fb;0.0;-1.7976931348623157E308

2bd117be-0aad-46cd-ba13-9422f5509da2;0.0;-1.7976931348623157E308

5c726e79-57f6-4978-a526-30bcb6030d5a;0.0;-1.7976931348623157E308

d199ad1f-cd51-44fb-9024-5528b0f6ca5e;0.0;-1.7976931348623157E308

c8f4b480-de2c-488a-84b8-0650f8b401c5;0.0;-1.7976931348623157E308

10a33566-701d-495c-9120-c82ea256d4e9;0.0;-1.7976931348623157E308

ef2a8832-7191-4a1b-a3e9-165fb3e423ea;0.0;-1.7976931348623157E308

97d563f5-af2c-466a-ae91-9086d852f62c;0.0;-1.7976931348623157E308

a50490cd-5369-4844-94d2-484de5479d46;0.0;-1.7976931348623157E308

24ef853a-a968-41fc-b711-5950f24529a1;0.0;-1.7976931348623157E308

bf09cb6f-bb8c-4175-a8f9-53b371802c31;0.0;-1.7976931348623157E308

62d5f4f6-1a23-4c7b-afa0-a3e4fadfb066;0.0;-1.7976931348623157E308

17d66ec8-dfba-4868-89bf-f1e5f0559b9e;0.0;-1.7976931348623157E308

9375711a-a97a-4ea3-84b8-8d5aa512558d;0.0;-1.7976931348623157E308

745c0d6c-198b-41c3-9d70-2bbb304fac5f;0.0;-1.7976931348623157E308

6b0453aa-9237-4552-9b34-017d4d39f230;0.0;-1.7976931348623157E308

f5842435-f586-4858-8f45-8e33cde0037f;0.0;-1.7976931348623157E308

9ad24ba1-9a4d-46da-a165-89cfd3379f3e;0.0;-1.7976931348623157E308

410d0b9a-02a2-43ab-9415-def7ee10ca86;0.0;-1.7976931348623157E308

8beee1b5-9258-4166-8e3b-9c4c05d57fa0;0.0;-1.7976931348623157E308

74727ff4-d205-46c8-b815-88b71c5bd330;0.0;-1.7976931348623157E308

a7f86912-45fd-4a53-a86c-2657d665aafb;0.0;-1.7976931348623157E308

8500b889-983b-42e9-b4b1-30a092442a61;0.0;-1.7976931348623157E308

357bd2b0-35fe-4060-bb1b-eadabb743158;0.0;-1.7976931348623157E308

c455bea8-0c92-44be-8584-db8faef57a52;0.0;-1.7976931348623157E308

8ebf9651-4eca-4aec-b30e-b795647e6f90;0.0;-1.7976931348623157E308

05037fa5-875d-4007-804f-85bbd5dbfd11;0.0;-1.7976931348623157E308

