Transaction ID;Required precision;Provided precision

88e6f1f2-3f5f-4c45-a594-803e13feb227;0.0;-1.7976931348623157E308

86794446-f19b-4820-85ba-078d95df8e51;0.0;-1.7976931348623157E308

a82ab6d9-d5fa-48f0-8757-3cacec5e3dda;0.0;-1.7976931348623157E308

5af75d90-ba40-4b41-b8c6-7bd59df3b18a;0.0;-1.7976931348623157E308

6b0d3193-22d3-481c-ac80-e174600e75bf;0.0;-1.7976931348623157E308

d9379f41-fc6a-42ce-b3b9-a5989b8d8d13;0.0;-1.7976931348623157E308

5e9c386a-b5c9-4005-beb4-3fb1d28017b7;0.0;-1.7976931348623157E308

e1864eb9-567d-4c61-a262-b0b5f2fe8b1b;0.0;-1.7976931348623157E308

1deff0ab-7c3e-45da-bf0b-e33ee9968be3;0.0;-1.7976931348623157E308

814c77e1-ff17-497a-be2a-869995e866fb;0.0;-1.7976931348623157E308

be4d4e61-28f6-4b8c-8d04-3278bab49ca0;0.0;-1.7976931348623157E308

c76f4620-311e-4a3f-9869-1be5a08f7e02;0.0;-1.7976931348623157E308

df9844eb-37c6-43fc-b794-28934cc58090;0.0;-1.7976931348623157E308

3695971a-4761-4971-9fc9-b6d79520feb4;0.0;-1.7976931348623157E308

2ff05cc7-8091-4754-bcb6-e0fbdc9ee4da;0.0;-1.7976931348623157E308

fd7ffdf8-a6f1-42a5-b7ac-7411c64bc01f;0.0;-1.7976931348623157E308

e44cc1b2-4c34-47f3-a4db-a8a6eecc9e17;0.0;-1.7976931348623157E308

2b197c28-f861-4ef6-8c29-6a15f387e2a4;0.0;-1.7976931348623157E308

64f37ccd-1972-4108-8726-727edee9ae35;0.0;-1.7976931348623157E308

6521b7b6-e841-4c25-bc31-45c667a311f7;0.0;-1.7976931348623157E308

ec177197-ae54-4a27-b629-5b9998e5efee;0.0;-1.7976931348623157E308

a555c26d-0c0b-46f3-b414-b7a7156d7042;0.0;-1.7976931348623157E308

4e202267-6811-40c7-b512-32a9d140b457;0.0;-1.7976931348623157E308

7b5257bd-fd16-432c-8b0a-0a1bb434e1e8;0.0;-1.7976931348623157E308

08f87e26-a555-4d84-9a97-823143c0ad1b;0.0;-1.7976931348623157E308

b9b12e85-3f56-424c-be4d-4b6083adc4a9;0.0;-1.7976931348623157E308

4569bd5a-ff66-46b3-9981-779a6336cda7;0.0;-1.7976931348623157E308

c60ff703-1f89-4a82-b9a6-32d444ac1331;0.0;-1.7976931348623157E308

fa5ec7d7-139e-4350-b63c-c8bedd8ee337;0.0;-1.7976931348623157E308

7a2c63fc-4349-4ab5-888c-ece4228ba597;0.0;-1.7976931348623157E308

d0b497ae-a1f0-4b51-aaea-9700f62fa662;0.0;-1.7976931348623157E308

6fb72175-5bcf-4558-bc5d-402868808786;0.0;-1.7976931348623157E308

aaca5afb-6e4e-4232-acc8-6c63938eb920;0.0;-1.7976931348623157E308

3cf3b546-fa0b-477e-97bc-f061f45718f4;0.0;-1.7976931348623157E308

bc76ae3a-62cb-4871-85fe-5fb9db13a10f;0.0;-1.7976931348623157E308

f30aa64d-f020-4238-9aab-733a8625ab51;0.0;-1.7976931348623157E308

c8218acb-2797-4aae-8614-379f47c8de3d;0.0;-1.7976931348623157E308

f0f5481a-face-4504-a052-bd4c607650dc;0.0;-1.7976931348623157E308

da522520-59ca-4aa4-b92a-49796dceb5a1;0.0;-1.7976931348623157E308

ed2c63b9-debe-4523-a6bd-c768550d37b4;0.0;-1.7976931348623157E308

c86dd961-bec4-443c-942f-32102e3f72c7;0.0;-1.7976931348623157E308

b87d80f7-79d4-4244-8ded-cf2b9d72b302;0.0;-1.7976931348623157E308

2caee8e7-51f1-4438-a845-80051a3a8884;0.0;-1.7976931348623157E308

f9177f90-6b20-48a0-a2b0-7dc4ab545033;0.0;-1.7976931348623157E308

0ff5e431-8005-40fc-a6fc-1a9f1a29bb9f;0.0;-1.7976931348623157E308

195fa42f-ceef-4100-933a-c50764a8de85;0.0;-1.7976931348623157E308

08bd3e32-5b94-4dd1-8afc-93e693c6ddcf;0.0;-1.7976931348623157E308

ed80fdfc-a399-4b2f-8049-dcb4e0c05313;0.0;-1.7976931348623157E308

e62e1b97-9699-4476-b0d3-eba43e1f4da2;0.0;-1.7976931348623157E308

5724d243-3a29-4f3c-8362-dd4b8e86a102;0.0;-1.7976931348623157E308

f641f186-87cf-41e9-8a12-e448ab9f281e;0.0;-1.7976931348623157E308

0b1403f6-947e-4837-a02b-4d9f5881bec2;0.0;-1.7976931348623157E308

5c464570-bcd8-42b0-8f8f-8dd4d2937900;0.0;-1.7976931348623157E308

ed869ef8-1b48-4ba1-b8d6-55d3e8d4f2af;0.0;-1.7976931348623157E308

82b40ac6-91af-4925-a381-fc85035b00b4;0.0;-1.7976931348623157E308

aa66ba9a-e575-4762-815d-a06ceb8190db;0.0;-1.7976931348623157E308

f7176c23-455e-48d6-9c29-640fb4df832d;0.0;-1.7976931348623157E308

2c1eeb11-ecfe-4402-95aa-558439b3ac94;0.0;-1.7976931348623157E308

ac42128a-afa4-4800-ad4a-167d22daf4eb;0.0;-1.7976931348623157E308

cc41fa1c-9fc9-42d8-abe5-570c9ec90c14;0.0;-1.7976931348623157E308

1cdde079-5aa8-4343-b73f-e35e10f8c2f5;0.0;-1.7976931348623157E308

1c28101e-0c51-469e-a6d0-fa0714f3b7f3;0.0;-1.7976931348623157E308

ab9d24e9-0be2-4c65-8966-7543efe9c3b6;0.0;-1.7976931348623157E308

420a4cc4-adbc-4cff-b589-4e3529a97ee1;0.0;-1.7976931348623157E308

b31610b4-7054-4f48-9235-942d922d4824;0.0;-1.7976931348623157E308

1a90e955-86b4-436a-bee5-2d1a230883e9;0.0;-1.7976931348623157E308

c7a18dd9-86dc-4cf1-b016-95b263149a19;0.0;-1.7976931348623157E308

7109366e-f73a-4f19-9ffe-de8624f99551;0.0;-1.7976931348623157E308

dea26b88-05a1-4180-a646-8b255d7b272c;0.0;-1.7976931348623157E308

93d2957f-a486-4ef8-8312-1c1ed714fb62;0.0;-1.7976931348623157E308

541aadc6-a112-41bc-875e-97ea904281f1;0.0;-1.7976931348623157E308

b595bbd4-8672-4662-9b73-b583bce276a8;0.0;-1.7976931348623157E308

8892fe95-93fe-484d-8d1c-e592fb44433b;0.0;-1.7976931348623157E308

0b850ca5-ec1d-4c86-b66e-b64baef5d927;0.0;-1.7976931348623157E308

48bd170d-ebb9-461f-a0cc-1c21841cde36;0.0;-1.7976931348623157E308

d24c6f3c-ec94-4673-9791-311c9713e5b4;0.0;-1.7976931348623157E308

9e105071-3ae5-4415-bd35-87f5fbfeef98;0.0;-1.7976931348623157E308

d402fe25-8c1e-4d6e-858f-18a4b33aba25;0.0;-1.7976931348623157E308

59acbe20-3749-45c5-8200-806408723725;0.0;-1.7976931348623157E308

b33b7b3a-5a13-4a66-9d63-18d75985cc67;0.0;-1.7976931348623157E308

61722b72-19d0-4939-b183-3f5140568e08;0.0;-1.7976931348623157E308

e3389743-5118-47b1-9d6f-bea04c2e9cfe;0.0;-1.7976931348623157E308

d3be1fd8-f7a6-460a-b179-0d35368f076c;0.0;-1.7976931348623157E308

31882ebd-37f6-4e46-98a5-971d7b0057fa;0.0;-1.7976931348623157E308

516d0cfa-c60f-4746-8cd2-58de8990b65a;0.0;-1.7976931348623157E308

a5c14615-6749-4ebe-b2cb-247e4401babd;0.0;-1.7976931348623157E308

2e3545b3-5d0e-4177-96b4-f8f5f2c7e023;0.0;-1.7976931348623157E308

646ca337-482b-4ad6-83e4-e7249cc7bdfb;0.0;-1.7976931348623157E308

9253c9fe-7036-4659-a87b-73d950044e94;0.0;-1.7976931348623157E308

6d45129e-a9a5-4e01-a45c-500fb1be6b24;0.0;-1.7976931348623157E308

e3e11a09-4e9d-4c13-84e0-df15d413d600;0.0;-1.7976931348623157E308

24abf94b-4a15-488c-aa47-884fe7c64529;0.0;-1.7976931348623157E308

e22f5a83-199b-47cc-945c-2ad0b0205f4a;0.0;-1.7976931348623157E308

858a1132-0e8b-485a-a0f6-f2168ee36614;0.0;-1.7976931348623157E308

a68c76f3-f9ae-4d0d-bde1-56649b21214f;0.0;-1.7976931348623157E308

9de3d10f-ab9b-46bc-b3cf-5ed0c2955077;0.0;-1.7976931348623157E308

d377c376-d35b-4361-ae6c-41cabff135a7;0.0;-1.7976931348623157E308

