Transaction ID;Required precision;Provided precision

77d4efd1-58b3-43ac-878b-e6ab810de34e;0.0;-1.7976931348623157E308

d957a37d-333d-4f49-9fc2-0926ad4094d5;0.0;-1.7976931348623157E308

0a0376ea-5228-4255-b0e2-6965a8facb9e;0.0;-1.7976931348623157E308

f334a808-9de6-485c-93c5-8c00ca2af3dd;0.0;-1.7976931348623157E308

378c6974-2da9-487a-b4ce-3b6af929de58;0.0;-1.7976931348623157E308

ab929572-54a0-45a9-b2b9-709fafe9dab6;0.0;-1.7976931348623157E308

242c6f18-e1e8-4b67-be2d-701f9b8a6618;0.0;-1.7976931348623157E308

fb2bf0ab-7483-4934-b668-c3ebd64a88f6;0.0;-1.7976931348623157E308

e18c5779-e893-4fc0-9a30-88ec9ef85522;0.0;-1.7976931348623157E308

cc22b097-8b36-4384-befb-d6b47e374537;0.0;-1.7976931348623157E308

e049a831-17dc-409b-8bd4-4ce89834be00;0.0;-1.7976931348623157E308

ede65c6e-4414-4690-8aeb-b487a77a2848;0.0;-1.7976931348623157E308

a1dcf27a-95e8-4a71-abe3-7d474d1683bc;0.0;-1.7976931348623157E308

7fc609d9-e554-47af-8d2d-906944a3365d;0.0;-1.7976931348623157E308

2bcb8d80-2de1-4fb3-9717-295a0611382e;0.0;-1.7976931348623157E308

af81e7d4-9f45-42cc-841a-de42b92e6396;0.0;-1.7976931348623157E308

f527277d-c958-4cf2-b9eb-c82ef0fc3a53;0.0;-1.7976931348623157E308

00be5eb0-b5c7-4489-a612-85486452f858;0.0;-1.7976931348623157E308

9de70415-f7ae-4e71-a78c-7cc48f3e9f3e;0.0;-1.7976931348623157E308

7d2e73c6-67e4-4fd5-befd-94d1c54f5444;0.0;-1.7976931348623157E308

8ea8cb1f-8b07-4cc7-b850-e881847fd99a;0.0;-1.7976931348623157E308

dd0e233a-cb56-475d-8c05-4588858c3e25;0.0;-1.7976931348623157E308

9f8dd587-d805-4c7d-b1e9-0439f78596c5;0.0;-1.7976931348623157E308

7f409eb3-1e17-42b6-8674-67dc11e86a6d;0.0;-1.7976931348623157E308

b3358eba-4842-458d-b33c-5f39035be9a4;0.0;-1.7976931348623157E308

0b708742-fa55-4a1f-9e19-ed84b0650b2b;0.0;-1.7976931348623157E308

a6beea6d-1e6d-43f0-8bb8-69c2fb6be9b8;0.0;-1.7976931348623157E308

718fd976-19da-47f2-bddd-e405ae1a4f49;0.0;-1.7976931348623157E308

25fad7a3-9505-4389-924a-dc0f6ccf2e20;0.0;-1.7976931348623157E308

13e9f8a5-5013-43ef-bacb-62445d740528;0.0;-1.7976931348623157E308

76f9da17-387b-4c6b-ace9-6eaf2ddbcb4a;0.0;-1.7976931348623157E308

6ac57263-12ba-47b4-8489-22df70da3a70;0.0;-1.7976931348623157E308

b611273d-cd61-4026-90f2-3b050aa6bfc2;0.0;-1.7976931348623157E308

e0ff1c88-b488-41f0-92fa-874cb4e38bb1;0.0;-1.7976931348623157E308

5dc02b10-3766-4db2-a049-8bc03044c042;0.0;-1.7976931348623157E308

ade9f568-f7da-446f-aa8f-97d7c8a240ef;0.0;-1.7976931348623157E308

f917ab8c-8405-49b7-8c55-eb2dac79541b;0.0;-1.7976931348623157E308

80b55877-9b8f-4d5d-9835-bb94b6324d22;0.0;-1.7976931348623157E308

af112e98-3127-4647-b9c0-680a29d0506a;0.0;-1.7976931348623157E308

25d5838c-ce8c-4b51-9352-837f91db05ed;0.0;-1.7976931348623157E308

16761e05-18a2-4cef-a918-cfba5a292599;0.0;-1.7976931348623157E308

4aea9e9c-41a0-4410-b686-bedfec9de56a;0.0;-1.7976931348623157E308

959389c7-d1f4-4bcb-961f-813c78b0a4ad;0.0;-1.7976931348623157E308

f314c55a-5852-4ea4-a521-fe692ffacca8;0.0;-1.7976931348623157E308

a5671449-bdd9-430f-aa71-c72e5c0153a7;0.0;-1.7976931348623157E308

5f72a69c-437d-4992-9bef-3899adbb885f;0.0;-1.7976931348623157E308

d9809de5-dd35-49eb-a3fa-8bd190c793a6;0.0;-1.7976931348623157E308

83768f8f-d140-4696-8980-95f458176cf6;0.0;-1.7976931348623157E308

6efc6968-b9f8-4276-86e6-1af65dab44c9;0.0;-1.7976931348623157E308

5298879d-e1d4-44ff-8a9a-10a9a0792757;0.0;-1.7976931348623157E308

71e03066-2147-4c85-9661-d544634ebb74;0.0;-1.7976931348623157E308

21723b53-fc31-4d72-8c9b-540f330ab49d;0.0;-1.7976931348623157E308

91cd1b40-48b7-406f-b302-de7ff5231d14;0.0;-1.7976931348623157E308

580461ee-b21a-4ae4-add3-4a7236e18a6b;0.0;-1.7976931348623157E308

c180ee91-0433-4c0b-ac01-0ba443bdd233;0.0;-1.7976931348623157E308

11c3b56a-9b47-4ee1-9414-51ddbf318362;0.0;-1.7976931348623157E308

e97ebef9-6295-4a39-95a1-d1ba4edb4779;0.0;-1.7976931348623157E308

edd695ac-bff3-403a-9731-34e37b47ffdd;0.0;-1.7976931348623157E308

80ad525a-7fd3-4c67-883c-43013144a025;0.0;-1.7976931348623157E308

366bd5d2-5584-495b-8208-b7882b630900;0.0;-1.7976931348623157E308

0fb3c00b-2b37-4d62-ba5d-1891cc2f3c54;0.0;-1.7976931348623157E308

63fb57bf-0dbc-4c7c-9e33-2c5278331097;0.0;-1.7976931348623157E308

8c3c6a23-2433-49ab-9cc6-ada0251ba498;0.0;-1.7976931348623157E308

5105b305-3bb1-42a9-95af-950d705cf558;0.0;-1.7976931348623157E308

1225ee8c-ef46-4dc4-b16e-a310e7a89181;0.0;-1.7976931348623157E308

b4be098d-0d94-4ee3-98f8-7e04b22cc709;0.0;-1.7976931348623157E308

d367ead4-bbb6-4720-9d40-b2711abc38d2;0.0;-1.7976931348623157E308

cfa38eba-a3ed-43b9-b423-8b992e559aea;0.0;-1.7976931348623157E308

9e734f81-1de3-4afc-aa89-4d8786b6d6f6;0.0;-1.7976931348623157E308

b1eeac80-543a-4433-a8c8-d129bd1e8453;0.0;-1.7976931348623157E308

05b440cf-319a-42e8-b97b-76af4e5fa4e5;0.0;-1.7976931348623157E308

eb77ec8b-cca4-44b7-ba43-d4ca7264c57d;0.0;-1.7976931348623157E308

33e180a6-d767-49c6-a443-202d66b7e2e0;0.0;-1.7976931348623157E308

412e66e7-31d3-4a91-944c-713e76cde4cf;0.0;-1.7976931348623157E308

1ea82181-ce40-4ba9-bd46-6b2413936c6f;0.0;-1.7976931348623157E308

ae579bf0-d0a2-4664-8b91-7594b1e25cbd;0.0;-1.7976931348623157E308

daa13d94-05de-4c9c-8684-57828c180a9f;0.0;-1.7976931348623157E308

b6400753-c5f3-491f-98d4-25f99d9bb36a;0.0;-1.7976931348623157E308

3ed04090-7a5b-4136-a409-4c05ced37fb7;0.0;-1.7976931348623157E308

97c919c6-19d8-48a6-a3a0-2682a6d7b814;0.0;-1.7976931348623157E308

65cd3cdd-2a2d-4682-8733-67eba3a75063;0.0;-1.7976931348623157E308

