Transaction ID;Required precision;Provided precision

5e172828-f223-4b60-a876-e8535f6c56fb;0.0;-1.7976931348623157E308

6784a623-bb10-4fea-83f3-df3a9baf5178;0.0;-1.7976931348623157E308

c575819e-2202-4bc9-82a3-e42e6b4c6726;0.0;-1.7976931348623157E308

c8c2fa51-bf04-4841-b796-dbc3f6fdc4a7;0.0;-1.7976931348623157E308

6406beeb-17b5-4497-b3d0-4e0c995ae9a1;0.0;-1.7976931348623157E308

c9dea1c6-a705-49a5-9bd5-c2b13f642919;0.0;-1.7976931348623157E308

659d8ba2-d002-4e4a-9342-323344630ed6;0.0;-1.7976931348623157E308

cff342ed-b48d-4c73-bbd2-c836c28c2014;0.0;-1.7976931348623157E308

3a06d3e7-b7cb-4508-addc-f05949345fa2;0.0;-1.7976931348623157E308

97de5233-bbc6-4c7f-a35e-0bf56ffc8b8b;0.0;-1.7976931348623157E308

11022f1d-57af-4c57-9a94-5e27b17e4001;0.0;-1.7976931348623157E308

b02d0b6e-41d1-49df-9132-9786abe3977d;0.0;-1.7976931348623157E308

ee147fd6-f7d4-4962-948d-d8f64e115fdf;0.0;-1.7976931348623157E308

f358806c-54d0-4cdd-8694-6299a2065a5b;0.0;-1.7976931348623157E308

bbadfb9a-8bf9-4182-ab13-b9ac118075f0;0.0;-1.7976931348623157E308

5d6025df-0f98-49c6-ac9f-22dc051daf71;0.0;-1.7976931348623157E308

b63bc5fb-0459-41e8-a581-fd9edf9b9bdd;0.0;-1.7976931348623157E308

bebfbdfa-e5df-4f2c-b15e-7b04e649b082;0.0;-1.7976931348623157E308

b3e328b3-ae43-4538-bf0f-f3d20f72e2ad;0.0;-1.7976931348623157E308

f6e22512-99ae-4bc8-b1fc-a7067b8a4c3c;0.0;-1.7976931348623157E308

ab77b00d-eeda-4bac-913f-e36c7572f09d;0.0;-1.7976931348623157E308

e75e95af-d269-48a4-8cdb-24a9224ef243;0.0;-1.7976931348623157E308

9d03c84a-a8c5-4ed7-842a-f6b09806d67b;0.0;-1.7976931348623157E308

8e29e57c-4e6b-457f-acba-8008e9f611ac;0.0;-1.7976931348623157E308

97aa5994-4e62-4942-a7f2-db141626dd20;0.0;-1.7976931348623157E308

abe29684-5772-42c8-a27f-eab989680eff;0.0;-1.7976931348623157E308

eb300a86-5274-4024-9ac1-495e07297c1d;0.0;-1.7976931348623157E308

7dfef8ea-ffed-4f88-9f04-fe37d6a38fa5;0.0;-1.7976931348623157E308

5460776a-8e39-4ee1-b9e8-cf7d98650c40;0.0;-1.7976931348623157E308

26e7cdd0-f264-4b87-ae4c-2af4dbebe951;0.0;-1.7976931348623157E308

94b9f31c-44a8-4962-a7e1-de2176609f2f;0.0;-1.7976931348623157E308

fd415180-8b88-4e4c-b292-4a5d5ee717d2;0.0;-1.7976931348623157E308

08ef2597-32f5-41c2-beee-231e17d20ef4;0.0;-1.7976931348623157E308

a3e47c5f-2ef8-4cb7-82d0-cac7eb1e8b92;0.0;-1.7976931348623157E308

6170722c-9f13-4ddf-905c-6c9ad443e74d;0.0;-1.7976931348623157E308

3ed10c0f-9b6d-4053-9acc-857b0bfb24cd;0.0;-1.7976931348623157E308

3975e18d-b50e-4cdf-a5f9-024b9171faef;0.0;-1.7976931348623157E308

ba7e0b40-ae31-45f9-8d34-94e6d3920362;0.0;-1.7976931348623157E308

eb674d93-e6fe-4c5f-aea5-a1e2f4d8cb93;0.0;-1.7976931348623157E308

f128c78c-a845-4cf4-a933-42c7b426bc25;0.0;-1.7976931348623157E308

