Transaction ID;Required precision;Provided precision

6e275b9d-b33b-4ac4-a407-3427c0de91da;0.0;-30.666666666666668

f167bc7b-8bbf-41bc-8e02-da8c9594896a;0.0;-30.666666666666668

a8a974c1-32e9-419d-b1bd-66d10bca4312;0.0;-18762.0

b9c0ca31-d163-45b8-a708-71fcd9d505c2;0.0;-18762.0

25edfd28-f17e-4414-9f2d-7a37676d425e;0.0;-18762.0

109b9788-193b-4f8d-8b64-f70e0a03b8f0;0.0;-18762.0

c4dbd051-b637-4def-82af-e7d86b8807a9;0.0;-18762.0

25eddc55-2690-4af6-9837-32cd2033249d;0.0;-18762.0

160a1f79-0c2f-4d9b-9b0d-c918d4b1ff8c;0.0;-18762.0

8f021e4c-a58a-4f01-8c7d-e39bc38ac1a4;0.0;-30.666666666666668

2ce1f73f-ec2d-46a2-935f-51cc2e66f72d;0.0;-18762.0

8c0cc8ee-87e4-4b05-8744-73cbc5093afb;0.0;-30.666666666666668

dcf0c03b-1bf9-46c1-b22a-7d307c29d518;0.0;-30.666666666666668

a5b063e2-9a0a-4e3c-b8a2-79783df76862;0.0;-18762.0

ddbf9ead-134a-4a4b-b7dc-7534586fec42;0.0;-30.666666666666668

fdfbca69-51cd-4ac6-b7a6-fa4c2635074b;0.0;-30.666666666666668

29cbc2a0-2ec5-44f1-a575-a03d5b31b8fa;0.0;-18762.0

43f8871e-149e-43ba-88cb-de4142d1f89e;0.0;-18762.0

bcbce013-01af-4387-9149-edbda7c96295;0.0;-18762.0

35a926c2-16ec-41b1-a310-10fde6dddcd5;0.0;-18762.0

4b0d4db5-80f5-4579-ac2c-f54e567533ef;0.0;-18762.0

1bd36ab3-d25d-4988-8b15-f53ad0ccd668;0.0;-18762.0

9d05e54a-14e9-4bfa-a60e-9f94481021a1;0.0;-30.666666666666668

b1798be9-9654-4ec0-8368-c24eb71e1aca;0.0;-30.666666666666668

05ceaa62-4437-4268-8617-f0b88ee60447;0.0;-18762.0

6abb9d52-0bf3-496e-bdab-79fe0546f67d;0.0;-30.666666666666668

f5d33f1e-26c1-4ed8-b42d-840f59bf4a23;0.0;-18762.0

90008f42-8eaa-42c8-88fe-f60a57654a11;0.0;-18762.0

882edc54-0162-49dc-953e-a01119d02fcb;0.0;-18762.0

047c3140-2a12-4e40-9155-8a5e6a163d8f;0.0;-30.666666666666668

62d2d700-5d25-418a-91ba-39089b6608de;0.0;-18762.0

e090714e-c8e4-40d2-b503-72b2b904b937;0.0;-30.666666666666668

c0f00dd3-ea60-4ca6-942f-170f0971fe91;0.0;-30.666666666666668

40d68d09-fdce-407c-a21e-ccfbeacf784c;0.0;-18762.0

d811944e-495a-4c98-951f-97fbffe49c2e;0.0;-30.666666666666668

